date,XLK,XLE,XLF,XLV,XLP,XLU,XLY,SPY,ret_XLK,ret_XLE,ret_XLF,ret_XLV,ret_XLP,ret_XLU,ret_XLY,ret_SPY,rf,excess_XLK,excess_XLE,excess_XLF,excess_XLV,excess_XLP,excess_XLU,excess_XLY,excess_SPY,VIX,DTB3,DFF,DGS10,CPIAUCSL,USREC,regime,vix_regime
2018-08-29,35.196083068847656,26.738380432128903,24.644031524658203,81.36174011230469,43.834564208984375,21.05489921569824,54.41512298583984,258.7348022460937,0.009014936435169929,0.0061331406961677715,-0.0003497685914064519,0.0064816140146257695,0.0011122740409028609,0.007291600097765194,0.011157737714928562,0.0053662020064830784,8.293650793650792e-05,0.008931999927233421,0.006050204188231264,-0.00043270509934295983,0.006398677506689262,0.0010293375329663529,0.0072086635898286865,0.011074801206992054,0.005283265498546571,12.25,2.09,1.92,2.89,251.663,0,normal,low
2018-08-30,35.089256286621094,26.663747787475582,24.45432472229004,81.30042266845703,43.69649887084961,21.062742233276367,54.103946685791016,257.68731689453125,-0.0030398050423170453,-0.00279512055911324,-0.007727661816999021,-0.0007539239083484972,-0.0031546618486686384,0.0003724338495207924,-0.005734976421584825,-0.004056707678723903,8.214285714285714e-05,-0.0031219478994599023,-0.002877263416256097,-0.007809804674141878,-0.0008360667654913543,-0.0032368047058114954,0.00029029099237793527,-0.005817119278727682,-0.00413885053586676,13.53,2.07,1.92,2.86,251.663,0,normal,low
2018-08-31,35.11713409423828,26.457603454589844,24.428455352783203,81.28287506103516,43.68024826049805,20.972530364990234,54.31758499145508,257.6962585449219,0.000794167281102709,-0.00776129984915741,-0.0010584247410703185,-0.00021585990363170993,-0.0003719664801549172,-0.004292205150955741,0.003940888472120818,3.4699011833616566e-05,8.214285714285714e-05,0.0007120244239598518,-0.007843442706300267,-0.0011405675982131757,-0.00029800276077456705,-0.0004541093372977743,-0.004374348008098598,0.003858745614977961,-4.744384530924057e-05,12.86,2.07,1.91,2.86,251.663,0,normal,low
2018-09-04,34.982418060302734,26.400733947753903,24.54917526245117,80.63458251953125,43.6234016418457,21.066665649414062,54.41977310180664,257.25244140625,-0.003843568058333524,-0.0021517713788754556,0.0049296036831196766,-0.0080077345017191,-0.0013022737709103005,0.004478460612222346,0.0018795406146803195,-0.0017237338344777697,8.293650793650792e-05,-0.003926504566270032,-0.0022347078868119635,0.004846667175183169,-0.008090671009655607,-0.0013852102788468085,0.004395524104285838,0.0017966041067438115,-0.0018066703424142777,13.16,2.09,1.92,2.9,252.182,0,normal,low
2018-09-05,34.5457763671875,26.365190505981445,24.56642723083496,80.95874786376953,44.12696838378906,21.360837936401367,53.83457946777344,256.56005859375,-0.012560298368689882,-0.0013472121455775365,0.0007025046306075033,0.004012118301077727,0.011477382253790136,0.013867278357427626,-0.010811562221733961,-0.0026950813053066014,8.333333333333334e-05,-0.012643631702023215,-0.0014305454789108698,0.00061917129727417,0.003928784967744394,0.011394048920456803,0.013783945024094293,-0.010894895555067294,-0.0027784146386399347,13.91,2.1,1.92,2.9,252.182,0,normal,low
2018-09-06,34.2949333190918,25.878263473510746,24.45432472229004,80.95874786376953,44.24879837036133,21.482431411743164,53.68594741821289,255.7877960205078,-0.007287669154775855,-0.018641230458912972,-0.004573683572656861,0.0,0.0027570920903228213,0.005676214895091736,-0.0027647212776935604,-0.003014604828094569,8.293650793650792e-05,-0.007370605662712363,-0.01872416696684948,-0.004656620080593369,-8.293650793650792e-05,0.0026741555823863133,0.005593278387155228,-0.0028476577856300683,-0.003097541336031077,14.65,2.09,1.92,2.88,252.182,0,normal,low
2018-09-07,34.17881393432617,25.87470817565918,24.428455352783203,81.08140563964844,44.15945816040039,21.219636917114254,53.68130111694336,255.290771484375,-0.0033916501063910864,-0.00013739492608300097,-0.0010584247410703185,0.0015139185770198793,-0.0020210836380671893,-0.012308434819779723,-8.654969435850646e-05,-0.0019450030755461256,8.333333333333334e-05,-0.0034749834397244197,-0.0002207282594163343,-0.0011417580744036517,0.001430585243686546,-0.0021044169714005225,-0.012391768153113056,-0.0001698830276918398,-0.002028336408879459,14.88,2.1,1.92,2.94,252.182,0,normal,low
2018-09-10,34.28564453125,25.86404800415039,24.402587890625,80.87113189697266,44.31377410888672,21.32553482055664,53.88101959228516,255.73460388183597,0.0031207632696288456,-0.00041207684323074645,-0.0010594680293389835,-0.0025967343770085805,0.003488424713753435,0.0049781499433998455,0.0037135439908975165,0.0017370272806491727,8.373015873015872e-05,0.003037033110898687,-0.0004958070019609052,-0.0011431981880691423,-0.002680464535738739,0.0034046945550232767,0.0048944197846696865,0.003629813832167358,0.001653297121919014,14.16,2.11,1.92,2.94,252.182,0,normal,low
2018-09-11,34.57829284667969,26.10929107666016,24.428455352783203,80.8010482788086,44.151329040527344,21.270627975463867,54.312950134277344,256.57781982421875,0.008499371029206948,0.009437334488175075,0.0010594680293389835,-0.000866984319476849,-0.0036725272487587723,-0.0025780197979705655,0.00798441609536571,0.0032918065804699026,8.373015873015872e-05,0.00841564087047679,0.009353604329444917,0.0009757378706088248,-0.0009507144782070077,-0.003756257407488931,-0.002661749956700724,0.007900685936635551,0.003208076421739744,13.22,2.11,1.92,2.98,252.182,0,normal,low
2018-09-12,34.43429183959961,26.24434471130371,24.20426368713379,81.20405578613281,44.66302108764648,21.251012802124023,54.41512298583984,256.6399230957031,-0.0041731871577330715,0.005159295326329083,-0.009219852733039602,0.004975254834828746,0.011522861071077806,-0.0009225972644748559,0.0018794204423064897,0.0002420152952398169,8.412698412698413e-05,-0.004257314141860056,0.005075168342202099,-0.009303979717166585,0.004891127850701762,0.011438734086950822,-0.0010067242486018401,0.0017952934581795055,0.00015788831111283278,13.14,2.12,1.92,2.97,252.182,0,normal,low
2018-09-13,34.838409423828125,26.2550106048584,24.16976928710937,82.21153259277344,44.59804916381836,21.411828994750977,54.50802993774414,258.1578063964844,0.011667573554988042,0.0004063247495973421,-0.001426153816421749,0.012330397377931845,-0.0014557731633630944,0.007538970567035008,0.0017059178318241663,0.005897025618057938,8.373015873015872e-05,0.011583843396257884,0.00032259459086718336,-0.0015098839751519078,0.012246667219201687,-0.0015395033220932531,0.007455240408304849,0.0016221876730940076,0.005813295459327779,12.37,2.11,1.92,2.97,252.182,0,normal,low
2018-09-14,34.810546875,26.39362907409668,24.34222984313965,81.93993377685547,44.47621154785156,21.298084259033203,54.30366516113281,258.2023010253906,-0.0008000852215186427,0.0052658070709084015,0.007110046407132309,-0.0033091274755667754,-0.00273564306853169,-0.005326398298127977,-0.0037563060978267337,0.00017233952962936172,8.412698412698413e-05,-0.0008842122056456268,0.005181680086781417,0.007025919423005325,-0.0033932544596937597,-0.0028197700526586744,-0.005410525282254961,-0.003840433081953718,8.821254550237759e-05,12.07,2.12,1.92,2.99,252.182,0,normal,low
